reportId,peaceWatcherId,time,latitude,longitude,heardWords,citizenId,score
838931,19624,2022-04-30 02:34:27,1.1515242288642715,0.7879969407046206,house|world|bastard,906782,72
838931,19624,2022-04-30 02:34:27,1.1515242288642715,0.7879969407046206,house|world|bastard,587950,62
838931,19624,2022-04-30 02:34:27,1.1515242288642715,0.7879969407046206,house|world|bastard,301780,53
838931,19624,2022-04-30 02:34:27,1.1515242288642715,0.7879969407046206,house|world|bastard,127715,45
838931,19624,2022-04-30 02:34:27,1.1515242288642715,0.7879969407046206,house|world|bastard,728851,29
838931,19624,2022-04-30 02:34:27,1.1515242288642715,0.7879969407046206,house|world|bastard,366505,62
682177,230267,2022-02-15 08:53:34,0.47545306268925835,1.9595576573251932,house|wonderful|music|food|excellent|table|super|nice,313679,14
682177,230267,2022-02-15 08:53:34,0.47545306268925835,1.9595576573251932,house|wonderful|music|food|excellent|table|super|nice,29397,15
682177,230267,2022-02-15 08:53:34,0.47545306268925835,1.9595576573251932,house|wonderful|music|food|excellent|table|super|nice,288516,36
682177,230267,2022-02-15 08:53:34,0.47545306268925835,1.9595576573251932,house|wonderful|music|food|excellent|table|super|nice,147934,15
682177,230267,2022-02-15 08:53:34,0.47545306268925835,1.9595576573251932,house|wonderful|music|food|excellent|table|super|nice,9424,51
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,601762,79
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,329530,81
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,234257,56
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,613180,60
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,6774,74
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,889597,96
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,149355,74
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,894324,90
710374,367462,2022-02-06 22:22:17,1.0218033019414177,0.6645885458900436,arse,357852,72
55514,917767,2022-03-09 20:30:56,1.2231705308757077,0.7123654333882521,excellent|nice|super|best|super|best|door|house,426462,46
798484,857354,2022-06-08 13:20:23,1.7033964537476471,0.8969798566720963,vegetables|amazing|fantastic|food|great|good|nice,415040,57
798484,857354,2022-06-08 13:20:23,1.7033964537476471,0.8969798566720963,vegetables|amazing|fantastic|food|great|good|nice,59118,43
681243,122252,2022-05-02 16:28:22,0.7674210123558818,0.033009944704487815,best,30784,48
935729,867315,2022-04-20 03:11:36,0.1989798673951626,0.002858293743332574,food|perfect|home|beautiful|super,113909,18
935729,867315,2022-04-20 03:11:36,0.1989798673951626,0.002858293743332574,food|perfect|home|beautiful|super,660873,53
497323,671262,2022-05-19 05:12:59,0.39431413524561504,0.5067809255174783,piss|vegetables|bastard|shit|slut|bugger|road|computer|nice,951485,99
497323,671262,2022-05-19 05:12:59,0.39431413524561504,0.5067809255174783,piss|vegetables|bastard|shit|slut|bugger|road|computer|nice,114920,50
414482,936310,2022-04-02 16:31:56,0.9153712501988949,0.9365220571195532,super|excellent|nice|nice|dog|super|good|music|vegetables,845802,41
414482,936310,2022-04-02 16:31:56,0.9153712501988949,0.9365220571195532,super|excellent|nice|nice|dog|super|good|music|vegetables,644981,50
414482,936310,2022-04-02 16:31:56,0.9153712501988949,0.9365220571195532,super|excellent|nice|nice|dog|super|good|music|vegetables,433359,53
414482,936310,2022-04-02 16:31:56,0.9153712501988949,0.9365220571195532,super|excellent|nice|nice|dog|super|good|music|vegetables,528850,7
414482,936310,2022-04-02 16:31:56,0.9153712501988949,0.9365220571195532,super|excellent|nice|nice|dog|super|good|music|vegetables,498448,0
477693,754289,2022-03-14 18:47:34,0.3233642071799967,1.716233073883318,excellent|best|wonderful|vegetables|vegetables,964778,9
477693,754289,2022-03-14 18:47:34,0.3233642071799967,1.716233073883318,excellent|best|wonderful|vegetables|vegetables,856028,17
477693,754289,2022-03-14 18:47:34,0.3233642071799967,1.716233073883318,excellent|best|wonderful|vegetables|vegetables,145689,46
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,182963,14
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,364608,21
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,334825,57
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,629409,9
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,139454,2
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,545260,50
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,374317,5
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,657120,9
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,703710,40
956553,170575,2022-06-01 22:21:03,0.5045524480694565,0.41109063617691644,perfect|best|excellent|best|perfect|perfect,922888,37
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,769055,33
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,807431,49
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,883606,10
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,689952,23
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,2200,35
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,86887,53
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,272193,35
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,172468,59
158650,716980,2022-05-11 01:54:07,0.8006531089901834,0.752028116047385,cat|school|great|super|perfect|good|home,280238,45
903450,630165,2022-01-24 14:14:05,0.7789030012043179,0.7880049942237797,perfect|music,177437,20
903450,630165,2022-01-24 14:14:05,0.7789030012043179,0.7880049942237797,perfect|music,628476,18
903450,630165,2022-01-24 14:14:05,0.7789030012043179,0.7880049942237797,perfect|music,509064,54
740941,90069,2022-02-01 19:32:23,1.3331764119274063,1.517857534589611,bed|perfect|amazing|food|best,517898,22
740941,90069,2022-02-01 19:32:23,1.3331764119274063,1.517857534589611,bed|perfect|amazing|food|best,448628,58
